,id,song,album,artist,acousticness_x,danceability_x,duration_ms_x,energy_x,instrumentalness_x,key_x,liveness_x,loudness_x,mode_x,speechiness_x,tempo_x,time_signature,valence_x,album_id,date,date_year,duration_ms_d,com_f_x,acousticness_y,artists,danceability_y,duration_ms_y,energy_y,explicit,instrumentalness_y,key_y,liveness_y,loudness_y,mode_y,name,popularity,release_date,speechiness_y,tempo_y,valence_y,year,release_date_year,artists_d,com_f_y,popularity_dummy,lyrics,stats_dict_tuple,num_sentences,num_words,num_syllables,readability,grade,richness,Language,neg,neu,pos,compound,compound_vader_polarity,artist_popularity
73,0NcnAsRFHO35mfkQYKgigF,,,,,,,,,,,,,,,,,,,,,,0.867,['Hot Tuna'],0.585,565960,0.2319999999999999,0,0.628,4,0.0795,-18.116,1,99 Year Blues,0,2010-08-03,0.0353,100.227,0.324,2010,2010-01-01,Hot Tuna,Hot Tuna56596099 Year Blues0.8670.5850.23200.62840.0795-18.11610.0353100.2270.324,0,"well , now give me my pistol , man and three round balls i ' gonna shoot everybody that i don ' like at all like at all , like at all like at all , like at all gotta . 38 special , man and . 45 frame you know the thing don ' miss ' cause i got dead aim got dead aim , got dead aim got dead aim , got dead aim well , the world is a drag and my friends can ' vote gonna make me a connection and score some dope go , get high , go , get high go , get high , go , get high","({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
74,7xWBAqhXTmwh9MnBSu7tEH,,,,,,,,,,,,,,,,,,,,,,0.4970000000000001,['Hot Tuna'],0.4370000000000001,579533,0.6759999999999999,0,0.449,4,0.103,-10.838,1,99 Year Blues,0,2010-08-03,0.0406,98.543,0.457,2010,2010-01-01,Hot Tuna,Hot Tuna57953399 Year Blues0.49700000000000010.43700000000000010.675999999999999900.44940.103-10.83810.040698.5430.457,0,"well , now give me my pistol , man and three round balls i ' gonna shoot everybody that i don ' like at all like at all , like at all like at all , like at all gotta . 38 special , man and . 45 frame you know the thing don ' miss ' cause i got dead aim got dead aim , got dead aim got dead aim , got dead aim well , the world is a drag and my friends can ' vote gonna make me a connection and score some dope go , get high , go , get high go , get high , go , get high","({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
75,0bPyxbQpTWNCNCnxZWABXU,,,,,,,,,,,,,,,,,,,,,,0.264,['Hot Tuna'],0.601,614587,0.509,0,0.2289999999999999,4,0.6970000000000001,-14.607,1,99 Year Blues,0,2010-08-03,0.0272,102.742,0.594,2010,2010-01-01,Hot Tuna,Hot Tuna61458799 Year Blues0.2640.6010.50900.22940.6970000000000001-14.60710.0272102.7420.594,0,"well , now give me my pistol , man and three round balls i ' gonna shoot everybody that i don ' like at all like at all , like at all like at all , like at all gotta . 38 special , man and . 45 frame you know the thing don ' miss ' cause i got dead aim got dead aim , got dead aim got dead aim , got dead aim well , the world is a drag and my friends can ' vote gonna make me a connection and score some dope go , get high , go , get high go , get high , go , get high","({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
76,3AfLu3nQXazetC1UCnirek,,,,,,,,,,,,,,,,,,,,,,0.563,['Hot Tuna'],0.613,663907,0.514,0,0.4639999999999999,4,0.13,-15.303,1,99 year Blues,0,2010-08-10,0.0303,101.517,0.606,2010,2010-01-01,Hot Tuna,Hot Tuna66390799 year Blues0.5630.6130.51400.46440.13-15.30310.0303101.5170.606,0,"well , now give me my pistol , man and three round balls i ' gonna shoot everybody that i don ' like at all like at all , like at all like at all , like at all gotta . 38 special , man and . 45 frame you know the thing don ' miss ' cause i got dead aim got dead aim , got dead aim got dead aim , got dead aim well , the world is a drag and my friends can ' vote gonna make me a connection and score some dope go , get high , go , get high go , get high , go , get high","({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
77,0BLfk2CduuR2nEpuRIA5Uo,,,,,,,,,,,,,,,,,,,,,,0.0182,['Dash Berlin'],0.813,311863,0.6709999999999999,0,0.204,11,0.1369999999999999,-8.35,1,Till The Sky Falls Down - Club Mix,0,2007-12-17,0.0458,131.967,0.606,2007,2007-01-01,Dash Berlin,Dash Berlin311863Till The Sky Falls Down - Club Mix0.01820.8130.670999999999999900.204110.13699999999999998-8.3510.0458131.9670.606,0,"it ´ been so long since i have touched you i can ´ remember how it feels to have your loving arms around me this is the pain i ´ ve never healed all my life i have been searching for someone honest just like you you left me here without a reason every tear belongs to you i ´ ll be waiting ´ till the sky falls down ´ till you ´ re coming around , baby i ´ ll be waiting ´ till the sky falls down let the rain clouds come i ´ ll be waiting ´ till the sky falls down ´ till you ´ re coming around all i need is one good answer to understand why you are gone everything reminds me of you without you i can ´ go on ´ ll be waiting ´ till the sky falls down ´ till you ´ re coming around , baby i ´ ll be waiting ´ till the sky falls down let the rain clouds come","({'num_sentences': 1, 'num_words': 172, 'num_syllables': 206}, {'readability': -69.068, 'grade': 'College Graduate'})",1.0,172.0,206.0,-69.068,College Graduate,0.25,en,0.022,0.892,0.085,0.8519,1.0,64.0
78,7zcbOibEPOuOH47YlKpTyn,,,,,,,,,,,,,,,,,,,,,,0.153,['Kern'],0.59,161019,0.6940000000000001,0,0.0487,7,0.5770000000000001,-7.229,0,Why don't you,0,2016-08-06,0.0294,101.062,0.555,2016,2016-01-01,Kern,Kern161019Why don't you0.1530.590.694000000000000100.048770.5770000000000001-7.22900.0294101.0620.555,0,"have to keep my words close keep them safe and keep them succint so much has changed but i can ' tell just how thoroughly maybe this ice age is reaching its twilight and we ' re reading too far into the damage done maybe there is still hope maybe this is ridiculous expression is suicide admittance : sure death have to keep my words close keep them safe and keep them succinct so much has changed but i can ' tell just how thoroughly maybe this ice age is reaching its twilight and we ' re reading too far into the damage done granite to steel , familiar bookends to this chronically distorted heightened perceptive state i hate this hell this is weakness this is forfeit do it ! oh fuckin ' shit ! maybe there is still hope maybe this is ridiculous expression is suicide admittance : sure death","({'num_sentences': 3, 'num_words': 153, 'num_syllables': 191}, {'readability': 49.458, 'grade': 'College Level'})",3.0,153.0,191.0,49.458,College Level,0.1390728476821192,en,0.259,0.632,0.109,-0.9852,-1.0,60.8484016149315
79,32lL0TDwFAVgIFZFa34Rus,,,,,,,,,,,,,,,,,,,,,,0.000227,['Kern'],0.387,182648,0.768,0,1.23e-06,5,0.569,-4.935,1,Lift me up,0,2016-08-06,0.0409,175.942,0.675,2016,2016-01-01,Kern,Kern182648Lift me up0.0002270.3870.76801.23e-0650.569-4.93510.0409175.9420.675,0,"rend collective - your name is power tenth avenue north - no shame for all seasons - life in your love roy tosh - rather be lost jeremy camp - still alive tasha layton - safe here housefires - i ' ll give thanks matt hammitt - footprints native kingdom - born again tobymac - hello future andy mineo - i don ' need you . wav josh sellers & moflo music - all over me jervis campbell - garden laura story - i give up john mark pantana - abba ecclesia - till we see your face bridge worship - if your presence miqueas lopez - jericho taylor tripodi - stand in awe midway music - build my life rachael nemiroff - belong dee - 1 - the one ** reconcile - straight to the penn st aldates worship - raised with christ catherine mullins - forgiven brettan cox - mighty fortress ginny owens - magnified lion ' den - king of every season josh & bethanna - jacob ' song iossa - life will always shine cristabelle braden - not giving up soulbox , lionfight - the life ** quinten coblentz - stay dj em , sajan nauriyal - pursue mikay - favor ain ' fair keith wonderboy johnson - believe in yourself he must increase - i am yours mark lee - your love will find me rmc worship - when i ' with you john finch - live for you hector gabriel - trust you with my world karlos nichols - the name of jesus independent counsel of funk - lift me up ill fayze - wow kurtis hoppie - clarity - phish , juicebangers - shine uzuhan - charade ghost ship - mighty god , father friend matt mason - take my hand first call - how deep the father ' love for us","({'num_sentences': 2, 'num_words': 310, 'num_syllables': 362}, {'readability': -49.281, 'grade': 'College Graduate'})",2.0,310.0,362.0,-49.281000000000006,College Graduate,0.5401929260450161,en,0.047,0.7979999999999999,0.156,0.9896,1.0,60.8484016149315
80,2pRXlJxdpkzdAHzR4bicIg,,,,,,,,,,,,,,,,,,,,,,0.00198,"['Kirsty Hawkshaw', 'Tenishia']",0.5579999999999999,277756,0.921,0,0.0155,10,0.4970000000000001,-7.553,0,Reasons To Forgive - The Blizzard Remix,0,2007-12-17,0.0473,127.982,0.264,2007,2007-01-01,"Kirsty Hawkshaw', 'Tenishia","Kirsty Hawkshaw', 'Tenishia277756Reasons To Forgive - The Blizzard Remix0.001980.55799999999999990.92100.0155100.4970000000000001-7.55300.0473127.9820.264",0,"somebody out there likes me i can see it in your smile every time i think of you i know it ' only a matter of time before i ' ll be looking into ... to those deep sincere eyes and out of this masquerade you reassure me everything is gonna be fine my heart , no boundaries i feel my spirit shine and i ' ve glanced over the precipice presence pulled me back and all the good in me is finally set free and i ' ll be i ' ll see i ' ll be free and though i love to hold you give you my affection it ' only right to share this beautiful air without despair somebody out there knows me you reflect it in your mind something that i may forgive in times when i don ' try focus on the positive remember why i live thank you for reminding me reasons to forgive reasons to forgive i ' ve glanced over the precipice your presence pulled me back and all the good in me is finally set free","({'num_sentences': 4, 'num_words': 338, 'num_syllables': 433}, {'readability': 12.689, 'grade': 'College Graduate'})",4.0,338.0,433.0,12.689,College Graduate,0.3172043010752688,en,0.011,0.688,0.301,0.9944,1.0,43.0
81,3gRuxkYtrIgyFtQi0Hb7t0,,,,,,,,,,,,,,,,,,,,,,0.5429999999999999,['Hot Tuna'],0.642,638053,0.467,0,0.357,6,0.792,-15.812,0,99 Year Blues,0,2010-08-17,0.0524,103.692,0.4639999999999999,2010,2010-01-01,Hot Tuna,Hot Tuna63805399 Year Blues0.54299999999999990.6420.46700.3570000000000000460.792-15.81200.0524103.6920.464,0,"well , now give me my pistol , man and three round balls i ' gonna shoot everybody that i don ' like at all like at all , like at all like at all , like at all gotta . 38 special , man and . 45 frame you know the thing don ' miss ' cause i got dead aim got dead aim , got dead aim got dead aim , got dead aim well , the world is a drag and my friends can ' vote gonna make me a connection and score some dope go , get high , go , get high go , get high , go , get high","({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
82,4j67dDyLJkBZC8yISdnfJ9,,,,,,,,,,,,,,,,,,,,,,0.77,['Hot Tuna'],0.632,530973,0.276,0,0.722,6,0.728,-16.829,0,99 Year Blues,0,2010-10-05,0.034,101.402,0.5329999999999999,2010,2010-01-01,Hot Tuna,Hot Tuna53097399 Year Blues0.770.6320.27600.72260.728-16.82900.034101.4020.5329999999999999,0,"well , now give me my pistol , man and three round balls i ' gonna shoot everybody that i don ' like at all like at all , like at all like at all , like at all gotta . 38 special , man and . 45 frame you know the thing don ' miss ' cause i got dead aim got dead aim , got dead aim got dead aim , got dead aim well , the world is a drag and my friends can ' vote gonna make me a connection and score some dope go , get high , go , get high go , get high , go , get high","({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
83,4mbVNN673vEhf2ue1FZxIU,,,,,,,,,,,,,,,,,,,,,,0.8290000000000001,['Jorma Kaukonen'],0.478,290440,0.289,0,0.00488,9,0.4529999999999999,-20.106,1,Too Many Years,0,2010-12-21,0.0346,100.881,0.531,2010,2010-01-01,Jorma Kaukonen,Jorma Kaukonen290440Too Many Years0.82900000000000010.4780.28900.0048890.453-20.10610.0346100.8810.531,0,i opened the door and i found i was looking at danger ; it ' been too many years but we ' re hiding our faces like strangers ; she says that she ' got to gobut there ain ' no way ; i ' letting her walk while there ' something to say ; it ' been too many years to watch our hearts die in this way she ' feeling a time for a seasonal change and she ' yearning ; to shake the trees of our love in the streets where the leaves are for burning ; all things on this earth were made for the dying ; one look in my soul says there just ain ' no use trying ; it ' been too many years to watch our hearts die in this way in an unwritten time i thought that life was for sharing ; and living together was simply a matter of caring ; but things did not work out like i planned ; and alienation has left me here damned ; it ' been too many years to watch our hearts die in this way relix records inc,"({'num_sentences': 1, 'num_words': 196, 'num_syllables': 209}, {'readability': -82.316, 'grade': 'College Graduate'})",1.0,196.0,209.0,-82.316,College Graduate,0.3469387755102041,en,0.142,0.713,0.145,-0.3687,-1.0,41.0
84,3ZQrzT0s9CuVgC02mabKiJ,,,,,,,,,,,,,,,,,,,,,,0.921,['Hot Tuna'],0.568,663280,0.259,0,0.165,4,0.3779999999999999,-17.186,1,99 Year Blues,0,2010-08-10,0.0508,103.906,0.425,2010,2010-01-01,Hot Tuna,Hot Tuna66328099 Year Blues0.9210.5680.25900.16540.378-17.18610.0508103.9060.425,0,"well , now give me my pistol , man and three round balls i ' gonna shoot everybody that i don ' like at all like at all , like at all like at all , like at all gotta . 38 special , man and . 45 frame you know the thing don ' miss ' cause i got dead aim got dead aim , got dead aim got dead aim , got dead aim well , the world is a drag and my friends can ' vote gonna make me a connection and score some dope go , get high , go , get high go , get high , go , get high","({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
85,5gTRwyRAJKOslmAEOD4123,,,,,,,,,,,,,,,,,,,,,,0.469,['Hot Tuna'],0.723,536960,0.386,0,0.599,1,0.863,-17.477,0,99 Year Blues,0,2010-08-17,0.0399,100.112,0.647,2010,2010-01-01,Hot Tuna,Hot Tuna53696099 Year Blues0.4690.7230.38600.59910.863-17.47700.0399100.1120.647,0,"well , now give me my pistol , man and three round balls i ' gonna shoot everybody that i don ' like at all like at all , like at all like at all , like at all gotta . 38 special , man and . 45 frame you know the thing don ' miss ' cause i got dead aim got dead aim , got dead aim got dead aim , got dead aim well , the world is a drag and my friends can ' vote gonna make me a connection and score some dope go , get high , go , get high go , get high , go , get high","({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
86,4SRqhhg1AhFoeQiRVCUk7T,,,,,,,,,,,,,,,,,,,,,,0.401,['Hot Tuna'],0.6809999999999999,548080,0.409,0,0.593,4,0.12,-15.458,1,99 Year Blues,0,2011-01-25,0.0362,104.19,0.588,2011,2011-01-01,Hot Tuna,Hot Tuna54808099 Year Blues0.4010.68099999999999990.40900.59340.12-15.45810.0362104.190.588,0,"well , now give me my pistol , man and three round balls i ' gonna shoot everybody that i don ' like at all like at all , like at all like at all , like at all gotta . 38 special , man and . 45 frame you know the thing don ' miss ' cause i got dead aim got dead aim , got dead aim got dead aim , got dead aim well , the world is a drag and my friends can ' vote gonna make me a connection and score some dope go , get high , go , get high go , get high , go , get high","({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
87,2xBtkili3UOIAHx3qhCZXB,,,,,,,,,,,,,,,,,,,,,,0.0044,['Big Hot Sun'],0.465,265773,0.8140000000000001,0,1.69e-06,7,0.0867,-11.495,1,2000 Years,0,2020-03-01,0.0876,125.769,0.574,2020,2020-01-01,Big Hot Sun,Big Hot Sun2657732000 Years0.00440.4650.814000000000000101.69e-0670.0867-11.49510.0876125.7690.574,0,"time makes sense in small pieces . but when you look at huge stretches of time , it ' almost impossible to wrap your head around things . so let ' start small with minutes , hours , days . you probably spent the last hours mostly sleeping and working , with some coffee in there somewhere . and please watch less tv . now let ' look at 2013 . relatively unnoticed , hitler ' bodyguard died at the age of while in june , edward snowden started the nsa scandal . moving back a bit , the 21st century is still pretty young and largely shaped by the attacks on 9 / 11 that ultimately led to the third iraq war . oh , and facebook and smartphones took over our lives . but we ' re just getting started let ' back up further ! the 20th century has seen its share of conflicts too . after two devastating world wars , the cold war lasted for almost the whole second half of it . an average human lifespan covers most of this stuff as well as the birth of the internet and the beginning of the information age . the oldest living person on earth is currently misao okawa , who was born in 1898 , which means that her birth was closer to napoleon ruling europe than to the current day . the last years of human history brought enormous changes to our lifestyles . industrialisation gave rise to new ideas like communism , farmers became workers and knowledge became easier to distribute . the theory of evolution changed how we saw ourselves and the world we live in . all in a few hundred years ! the 15th century was very eventful . columbus ' "" discovery "" of america and the fall of constantinople mark the end of the middle ages . people in the middle ages where super into war over territory and religion but the black plague was far more efficient than war , killing every third european in six years . arriving in the common era , let ' take a look where we came from ! our current century is tiny , and is barely visible . this is recorded human history . the pyramids were constructed 4 , 500 years ago , the peak of the roman empire was 2 , 000 years ago , so to the romans the pyramids were as old as the romans are to us today . history starts with writing . but what happened before that ? about 12 , 000 years ago , the agricultural revolution took place . mankind began farming , which gave rise to the existence of cities and larger communities . the dominance of the human species over planet earth really started here . 90 , 000 years ago , neanderthals and humans coexist in europe . fun fact : this is roughly the time period a modern spacecraft would need to reach the nearest star . homo sapiens , the modern human , evolved 200 , 000 years ago . looking at all of human history , what we call ad seems pretty small , doesn ' it ? 6 , 000 , 000 years ago , our ancestors and the modern chimpanzee shared a common ancestor for the last time , and for 2 , 750 , 000 years , stone tools were all the rage . a mere 65 , 000 , 000 years ago , the age of the dinosaurs ended in an enormous explosion , which paved the way for the rise of mammals . but the dinosaurs ruled the earth for an incredibly long time : over 165 , 000 , 000 years ! that ' so long that it means a - rex that lived 65 , 000 , 000 years ago is closer to seeing a live miley cyrus concert than to seeing a live stegosaurus ! animal life on this planet started 600 , 000 , 000 years ago . the earliest animals were fish and other small simple sea creatures , then came insects , then reptiles , and finally , around 200 , 000 , 000 years ago , mammals join the party ! life itself began much further back : 3 , 600 , 000 , 000 years ago . before any animals appeared , there were 2 , 400 , 000 , 000 years when life consisted only of tiny microbes , countless single - cell bacteria . for 3 , 000 , 000 , 000 years , all life on earth was invisible to the naked eye . it ' hard to understand how single - cell organisms could develop into complex life forms like fish or sloths . the answer is time , a whole lot of time . 2 , 400 , 000 , 000 years is lot of time to work with ! 4 , 600 , 000 , 000 years ago , the sun was born from the remnants of a giant explosion , 60 , 000 , 000 years later , earth formed . in those early years , frequent bombardment by comets and asteroids supplied the earth with large oceans and a moon to send spaceships to . but as far as the whole universe goes , our solar system is pretty new . 13 , 750 , 000 , 000 years ago , the universe was born , and 600 , 000 , 000 years later , our own galaxy formed from billions of stars . but what was before the big bang ? the truth is , we don ' know that yet , and maybe we never will . but we gave it some colours so at least we have that . and there you have it : the past . now let ' take a look at what we know about the future . in roughly 1 , 000 , 000 , 000 years , the sun will be so hot that life on earth becomes impossible . the death of the sun 4 , 000 , 000 , 000 years later marks the end of the solar system . okay , so no more solar system . and what happens after that ? a few trillion years from now , star production will cease and one day the last star in the universe will die . the universe will turn dark , inhabited only by black holes . long after the last black hole has evaporated , our universe reaches its final stage , something called heat death . nothing changes anymore , the universe is dead — forever . now you ' re feeling some pretty weird feelings right now , aren ' you ? we are too . it ' only natural . the good news is , this is all far , far away . the only time that actually matters is now ! that cute girl you like , ask her out ! time is precious , make it count !","({'num_sentences': 70, 'num_words': 1262, 'num_syllables': 1410}, {'readability': 94.015, 'grade': '5th Grade'})",70.0,1262.0,1410.0,94.015,5th Grade,0.2556580050293378,en,0.059,0.86,0.081,0.9522,1.0,0.0
88,0QGdpV64NDLFLJ9cZ7T8kF,,,,,,,,,,,,,,,,,,,,,,0.996,['Lead Belly'],0.716,104147,0.381,0,0.266,5,0.118,-17.677,1,Skip to My Lou,0,1951-01-01,0.0971,122.73,0.975,1951,1951-01-01,Lead Belly,Lead Belly104147Skip to My Lou0.9960.7160.38100.26650.118-17.67710.0971122.730.975,0,"lost my partner , skip to my lou lost my partner , skip to my lou lost my partner , skip to my lou skip to my lou , my darlin ' i ' ll get another one prettier than you i ' ll get another one prettier than you i ' ll get another one prettier than you skip to my lou , my darlin ' hey , hey , skip to my lou hey , hey , skip to my lou hey , hey , skip to my lou skip to my lou , my darlin ' can ' get a bluebird , a jaybird ' ll do can ' get a bluebird , a jaybird ' ll do can ' get a bluebird , a jaybird ' ll do skip to my lou , my darlin ' little red wagon painted blue little red wagon painted blue little red wagon painted blue skip to my lou , my darlin ' yes , skip to my lou fly in a sugar bowl ; shoo , fly , shoo fly in a sugar bowl ; shoo , fly , shoo fly in a sugar bowl ; shoo , fly , shoo skip to my lou , my darlin ' my old shoe is torn in two my old shoe is torn in two my old shoe is torn in two skip to my lou , my darlin ' hey , hey , skip to my lou hey , hey , skip to my lou hey , hey , skip to my lou skip to my lou , my darlin ' cows in the cornfield , two by two cows in the cornfield , two by two cows in the cornfield , two by two skip to my lou , my darlin ' stole my partner , what ' ll i do ? stole my partner , what ' ll i do ? stole my partner , what ' ll i do ? skip to my lou , my darlin ' hey , hey , skip to my lou hey , hey , skip to my lou hey , hey , skip to my lou skip to my lou , my darlin ' i ' ll get another one quicker than you i ' ll get another one quicker than you i ' ll get another one quicker than you skip to my lou , my darlin ' hey , hey , skip to my lou hey , hey , skip to my lou hey , hey , skip to my lou skip to my lou , my darlin '","({'num_sentences': 4, 'num_words': 443, 'num_syllables': 405}, {'readability': 17.081, 'grade': 'College Graduate'})",4.0,443.0,405.0,17.081,College Graduate,0.0022727272727272,en,0.038,0.929,0.034,0.3899,1.0,47.0
89,0UpQSUYQA04BNab2oJ23R5,,,,,,,,,,,,,,,,,,,,,,0.955,['Theodore Bikel'],0.456,124013,0.0408,0,0.0,5,0.102,-21.52,1,Edelweiss,0,1949,0.0337,109.524,0.282,1949,1949-01-01,Theodore Bikel,Theodore Bikel124013Edelweiss0.9550.4560.040800.050.102-21.5210.0337109.5240.282,0,"edelweiss , edelweiss every morning you greet me small and white , clean and bright you look happy to meet me blossom of snow , may you bloom and grow bloom and grow forever edelweiss , edelweiss bless my homeland forever edelweiss , edelweiss every morning you greet me small and white , clean and bright you look happy to meet me blossom of snow , may you bloom and grow bloom and grow forever edelweiss , edelweiss bless my homeland forever","({'num_sentences': 1, 'num_words': 82, 'num_syllables': 112}, {'readability': 8.054, 'grade': 'College Graduate'})",1.0,82.0,112.0,8.054,College Graduate,0.0,en,0.0,0.72,0.28,0.9794,1.0,25.0
90,01zYdfThMn1Z1q6eOYkGBu,,,,,,,,,,,,,,,,,,,,,,0.579,['Elmore James'],0.82,160171,0.816,0,8.49e-05,4,0.0915,-0.462,1,Mean Mistreatin' Mama,0,1950,0.0603,120.208,0.809,1950,1950-01-01,Elmore James,Elmore James160171Mean Mistreatin' Mama0.5790.820.81608.49e-0540.0915-0.46210.0603120.2080.809,0,"you ' re a mean mistreatin ' mama , you mistreat me all the time you ' re a mean mistreatin ' mama , you mistreat me all the time i tried to tell you how much i loved you but you don ' pay that no mind you ' re a mean mistreatin ' mama , and you don ' mean me no good you ' re a mean mistreatin ' mama , and you don ' mean me no good i don ' blame you baby i ' be here the same way if i could you remember baby , when i knocked upon your door you had the nerve to tell me that you didn ' want me no more remember baby , when i knocked upon your door you had the nerve to tell me that you didn ' want me no more oh , yeah ain ' it lonesome sleeping all by yourself when the woman you ' ve been lovin ' is in love with someone else ain ' it lonesome , baby , sleepin ' by yourself when the woman you ' ve been lovin ' is in love with someone else you ' re a mean mistreatin ' mama , you mistreat me all the time you ' re a mean mistreatin ' mama , you mistreat me all the time , oh yeah i tried to tell you how much i loved you but you don ' pay that no mind ah , let ' go","({'num_sentences': 1, 'num_words': 255, 'num_syllables': 264}, {'readability': -139.576, 'grade': 'College Graduate'})",1.0,255.0,264.0,-139.576,College Graduate,0.0470588235294117,en,0.011,0.775,0.214,0.9904,1.0,49.0
91,0deTMX9Cxi9atAvjAgpT2U,,,,,,,,,,,,,,,,,,,,,,0.868,['Lead Belly'],0.677,133094,0.43,0,0.00134,3,0.1009999999999999,-9.897,0,Whoa Back Buck,0,1949,0.2019999999999999,94.971,0.551,1949,1949-01-01,Lead Belly,Lead Belly133094Whoa Back Buck0.8680.6770.4300.0013430.101-9.89700.20294.9710.551,0,"tom done buck and bill won ' pull papa ' gonna cut that other little bull whoa back buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! whoa , buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! whoa , buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! whoa , goddam , an '- a whoa , goddamn ! who made the back - band ? whoa , goddamn ! tom done buck and bill won ' pull papa ' gonna cut that other little bull whoa back buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! ta - woah - ho , back up ! whoa , buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! whoa , buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! whoa , goddam , an '- a whoa , goddamn ! who made the back - band ? whoa , goddamn ! i taken my gal to the country store i bought my gal some calico bought my gal some calico i taken my gal to the party - ta - woah - ho , back up , yeah ! whoa , buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! whoa , buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! whoa , goddam , an '- a whoa , goddamn ! who made the back - band ? whoa , goddamn ! me and my gal come a - walkin ' down the road wind from her fist knockin ' sugar in the gourd sugar in the gourd and the gourd on the ground if you want to get the sugar , got to roll the gourd around ta - woah - ho , back up ! whoa , buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! whoa , buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! whoa , goddam , an ' the whoa , goddamn ! who made the back - band ? whoa , goddamn ! i taken my gal to a party - all dressed up in her calico taken my gal to the party - i wouldn ' let her dance but a set or so ta - woah - ho , back up , yeah ! whoa , buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! whoa , buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! tom don ' buck and bill won ' pull papa ' gonna cut that other little bull whoa back buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! ta - woah - ho , back up , yeah ! whoa , buck , an ' gee by the lamb who made the back - band ? whoa , goddamn ! whoa , buck , an ' gee by the lamb who made the back - band ? whoa , goddamn !","({'num_sentences': 47, 'num_words': 654, 'num_syllables': 489}, {'readability': 129.455, 'grade': '5th Grade'})",47.0,654.0,489.0,129.455,5th Grade,0.0490998363338788,en,0.143,0.841,0.016,-0.9954,-1.0,47.0
