,Unnamed: 0,id,song,album,artist,acousticness_x,danceability_x,duration_ms_x,energy_x,instrumentalness_x,key_x,liveness_x,loudness_x,mode_x,speechiness_x,tempo_x,time_signature,valence_x,album_id,date,date_year,duration_ms_d,com_f_x,acousticness_y,artists,danceability_y,duration_ms_y,energy_y,explicit,instrumentalness_y,key_y,liveness_y,loudness_y,mode_y,name,popularity,release_date,speechiness_y,tempo_y,valence_y,year,release_date_year,artists_d,com_f_y,popularity_dummy,lyrics,stats_dict_tuple,num_sentences,num_words,num_syllables,readability,grade,richness,Language,neg,neu,pos,compound,compound_vader_polarity,artist_popularity
65,65,21HsYHv69ylcFs19jp1jr3,,,,,,,,,,,,,,,,,,,,,,0.615,['Hot Tuna'],0.594,698640,0.416,0,0.0242,4,0.1639999999999999,-17.942999999999994,1,99 Year Blues,0,2010-09-07,0.0409,100.561,0.407,2010,2010-01-01,Hot Tuna,Hot Tuna69864099 Year Blues0.6150.5940.41600.024240.16399999999999998-17.94299999999999410.0409100.5610.407,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
66,66,4GbMmNyZbi0knPFDsIFWyX,,,,,,,,,,,,,,,,,,,,,,0.907,['Team 2012'],0.6409999999999999,182839,0.314,0,4.16e-06,2,0.0857,-7.718,1,Good This Year,0,2012-12-08,0.0289,92.072,0.479,2012,2012-01-01,Team 2012,Team 2012182839Good This Year0.9070.64099999999999990.31404.16e-0620.0857-7.71810.028992.0720.479,0,state meyer fuel rivalry jim state meyer championship rivalry meyer jim harbaugh time ohio state buckeyes college championship game oregon duck decade team ohio mean decade thing year ncaa college championship football game team ohio ten begin college football season ten team respect fact prediction ten team playoff rank season ohio state buckeye game season string quarterback potential state care state michigan wisconsin alabama succession ohio state coach job player jones elliott buckeye win oregon team line line scrimmage defense duck point oregon team point zone fate football season coach jim harbaugh work cut football coach coach staff player buckeyes hire recruit build future expect create miracle wolverine year congratulation meyer state buckeye team,"({'num_sentences': 23, 'num_words': 434, 'num_syllables': 526}, {'readability': 85.149, 'grade': '6th Grade'})",23.0,434.0,526.0,85.149,6th Grade,0.2572815533980582,en,0.032,0.8079999999999999,0.16,0.9906,1.0,0.0
67,67,7LDkSQJZG25ngjoNHXKFGR,,,,,,,,,,,,,,,,,,,,,,0.0264,['Years'],0.424,289254,0.535,0,0.000231,2,0.095,-8.879,1,Fairytale of New York (2012),0,2012-12-12,0.034,183.943,0.262,2012,2012-01-01,Years,Years289254Fairytale of New York (2012)0.02640.4240.53500.00023120.095-8.87910.034183.9430.262,0,album problem march air hate someone girl girl rainbow tequila line guiltless boy time daughter anything bed eps november hole life lesson sick soulmate secret kind january arm monster single party april boy feature sun jacob april dream july song april daughter bite girl please time air love song love song jon duet love song song instrument improv song potato hug song song song carlieissocoollike bitter content christmas time freckle constellation brace gold star round hole room bedroom face job capella song word road paint party party pas rain rainbow secret mad sick soulmate smile dance way story mess lil ukulele song storm ill ukulele man youtube song rainbow kind year year dream mediocre taylor swift cover cover nobody guitar cover song acne bass christmas note beanz birthday space bring record build buttercup superbass love city star cool summer count crazy psycho crush crazy toxic mashup crush cup daisy daisy ft hedy daydreamer cover death bachelor devil shoulder dream kitten tide place fairytale york thing god woman slumber goner hakuna matata cover merry lil crimbo calus sun hey dance dream candy punk rocker believer ft bry year panic disco en house cappella cover lolipop love robot mashup miss jackson york york novel talk pop party mashup pop party mashup problem puh puh puh pokerface fallin head regina spektor riptide roar somebody somebody someone crowd friend rainbow soz stay sum summer night caroline heart team bare necessity break chain christmas song ground moon song shine toothpaste kiss turn table summer mashup regina spektor world year chirstma help friend word tessa violet ft dodie one song zip dee doo dah speak word drunken mind heart drunken result poem poem foot house skinny speak word,"({'num_sentences': 51, 'num_words': 1091, 'num_syllables': 1191}, {'readability': 92.768, 'grade': '5th Grade'})",51.0,1091.0,1191.0,92.768,5th Grade,0.2799279927992799,en,0.072,0.802,0.126,0.9951,1.0,60.8484016149315
68,68,7xEEML9qzR6dlebF7GRrVQ,,,,,,,,,,,,,,,,,,,,,,9.05e-05,['Genius Wiz'],0.322,209495,0.455,0,0.88,4,0.114,-9.391,0,The Year Is 2012,0,2019-08-21,0.0449,108.795,0.0776,2019,2019-01-01,Genius Wiz,Genius Wiz209495The Year Is 20129.05e-050.3220.45500.8840.114-9.39100.0449108.7950.0776,0,album thing effort artist lyric separate listener fan genius analytic impact calendar year mind trend song year label offering game mc abundance single feature breakthrough artist like bobby shmurda gang sremmurd song thug thugger sremmurd time list bobby shmurda crown nigga page view july year thug shmurdas rap game fan content song rap song drunk love rap god sit top view count twist lamar influence city track kid city beyonce ft jay drunk love rap god bobby nigga gang beyonce partition catch lil wayne ft weeknd ft ty dolla ign wiz remix kendrick lamar ft mc city sean ft fuck ft money jhene rae zone gambino lookin rae type eminem ft monster jay ft beyonce part ii run trophy kanye ft charlie artist view roost meme minute artist package artist genius album addition ten gambino name rap heavyweight drake artist genius surprise yes reason list include feature handful track nothing yeezy man rap drake beyonce kanye kendrick lamar gambino jay lil weeknd minaj rick ross schoolboy jhene gang keef chris sean chance bonus carter beyonce jay ten artist record list power couple brand question status beyonce jay brand carter search year something list comment,"({'num_sentences': 72, 'num_words': 877, 'num_syllables': 825}, {'readability': 114.888, 'grade': '5th Grade'})",72.0,877.0,825.0,114.888,5th Grade,0.2424607961399276,en,0.03,0.878,0.091,0.9897,1.0,3.0
69,69,0QxqdSA4NUWwsMXNJIe378,,,,,,,,,,,,,,,,,,,,,,0.84,['Overcast Off'],0.442,294361,0.411,0,7.299999999999999e-06,2,0.361,-7.2360000000000015,1,New Years 2012,0,2018-10-17,0.0336,105.812,0.0927,2018,2018-01-01,Overcast Off,Overcast Off294361New Years 20120.840.4420.41107.299999999999999e-0620.361-7.236000000000001510.0336105.8120.0927,0,people something something art success science mean way success job eye position critique expectation thrive scenario one noise set individual way part story twenty year career formula path overcast group official album year album project collaboration way southsider music way differ peer predecessor look evolution commonality trend extend effort generation pressure people artist sound album atmosphere discography way ant sound mixture upbeat fun oft moody spend countless hour basement wealth record keyboard sampler track city rap talent time experience ear work vision turn lesson musician production sense well song lyric slug passion penchant way word word meaning time slug interest subject people practice fan base hip hop audience reach audience appeal range slug songwrite ant backdrop slug understand power word song story perspective listener attention impact atmosphere music root term success touring performance schedule vessel story legacy music fan base career genre line show city rock band punk rock band jazz ensemble fact fan range music reaction fan music experience rhymesayer peer opportunity hand movement tactic work ethic growth development atmosphere approach strategy tour city rap artist route result connection artist listener term experience child generation fan tour excursion history idea hop audience scowl male ego testosterone environment woman party factor fan base age step year music slug ant show sign sight vision time diminish quality swung gear year string single abundance music way album fishing blue title album sentiment bio point career atmosphere fishin sign success answer music collection song define atmosphere sound passion spark slug ant plenty story rhymesayer entertainment web page,"({'num_sentences': 37, 'num_words': 1135, 'num_syllables': 1509}, {'readability': 63.222, 'grade': '9th Grade'})",37.0,1135.0,1509.0,63.222,9th Grade,0.3073436083408885,en,0.024,0.852,0.124,0.9983,1.0,14.0
70,70,5FVyqFQJhr3bN4lOzGeGtc,,,,,,,,,,,,,,,,,,,,,,0.304,['Hot Tuna'],0.604,568707,0.366,0,0.565,4,0.727,-15.039,1,99 Year Blues,0,2010-08-03,0.0315,102.277,0.484,2010,2010-01-01,Hot Tuna,Hot Tuna56870799 Year Blues0.3040.6040.36600.56540.727-15.03910.0315102.2770.484,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
71,71,1SjR1e12Q4CDMw59eXlynI,,,,,,,,,,,,,,,,,,,,,,0.0741,['Hot Tuna'],0.568,591787,0.475,0,0.8009999999999999,4,0.181,-16.058,1,99 Year Blues,0,2010-08-10,0.0366,98.078,0.629,2010,2010-01-01,Hot Tuna,Hot Tuna59178799 Year Blues0.07410.5680.47500.800999999999999940.181-16.05810.036698.0780.629,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
72,72,3J92VMwklB6VA9rKO0UxLm,,,,,,,,,,,,,,,,,,,,,,0.00138,['Thyrd Eye'],0.379,144613,0.754,0,0.487,4,0.218,-7.716,1,Year Of The Dog,0,2009-03-16,0.0746,168.148,0.5429999999999999,2009,2009-01-01,Thyrd Eye,Thyrd Eye144613Year Of The Dog0.00138000000000000020.3790.75400.48740.218-7.71610.0746168.1480.5429999999999999,0,type shit bump car type shit smoke ass hook bar mind please key lyric please seat sit man oh kid shit track mind eye divine god hater future jog straight path motherfucke fog dog sec pill shit type shit bump car type shit smoke ass hook feel flow language fool foot air chill game way way day back cadillac stand end niggas nigga nigga figure figure need second track attack wack fact snack game order brady lady shit type wack niggas love year verse time go go go go bitch,"({'num_sentences': 1, 'num_words': 441, 'num_syllables': 497}, {'readability': -336.123, 'grade': 'College Graduate'})",1.0,441.0,497.0,-336.12300000000005,College Graduate,0.2743764172335601,en,0.233,0.685,0.0819999999999999,-0.9982,-1.0,60.8484016149315
73,73,0NcnAsRFHO35mfkQYKgigF,,,,,,,,,,,,,,,,,,,,,,0.867,['Hot Tuna'],0.585,565960,0.2319999999999999,0,0.628,4,0.0795,-18.116,1,99 Year Blues,0,2010-08-03,0.0353,100.227,0.324,2010,2010-01-01,Hot Tuna,Hot Tuna56596099 Year Blues0.8670.5850.23200.62840.0795-18.11610.0353100.2270.324,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
74,74,7xWBAqhXTmwh9MnBSu7tEH,,,,,,,,,,,,,,,,,,,,,,0.4970000000000001,['Hot Tuna'],0.4370000000000001,579533,0.6759999999999999,0,0.449,4,0.103,-10.838,1,99 Year Blues,0,2010-08-03,0.0406,98.543,0.457,2010,2010-01-01,Hot Tuna,Hot Tuna57953399 Year Blues0.49700000000000010.43700000000000010.675999999999999900.44940.103-10.83810.040698.5430.457,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
75,75,0bPyxbQpTWNCNCnxZWABXU,,,,,,,,,,,,,,,,,,,,,,0.264,['Hot Tuna'],0.601,614587,0.509,0,0.2289999999999999,4,0.6970000000000001,-14.607,1,99 Year Blues,0,2010-08-03,0.0272,102.742,0.594,2010,2010-01-01,Hot Tuna,Hot Tuna61458799 Year Blues0.2640.6010.50900.22940.6970000000000001-14.60710.0272102.7420.594,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
76,76,3AfLu3nQXazetC1UCnirek,,,,,,,,,,,,,,,,,,,,,,0.563,['Hot Tuna'],0.613,663907,0.514,0,0.4639999999999999,4,0.13,-15.303,1,99 year Blues,0,2010-08-10,0.0303,101.517,0.606,2010,2010-01-01,Hot Tuna,Hot Tuna66390799 year Blues0.5630.6130.51400.46440.13-15.30310.0303101.5170.606,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
77,77,0BLfk2CduuR2nEpuRIA5Uo,,,,,,,,,,,,,,,,,,,,,,0.0182,['Dash Berlin'],0.813,311863,0.6709999999999999,0,0.204,11,0.1369999999999999,-8.35,1,Till The Sky Falls Down - Club Mix,0,2007-12-17,0.0458,131.967,0.606,2007,2007-01-01,Dash Berlin,Dash Berlin311863Till The Sky Falls Down - Club Mix0.01820.8130.670999999999999900.204110.13699999999999998-8.3510.0458131.9670.606,0,arm pain life someone honest reason tear sky till baby sky rain sky till answer everything sky till baby sky rain,"({'num_sentences': 1, 'num_words': 172, 'num_syllables': 206}, {'readability': -69.068, 'grade': 'College Graduate'})",1.0,172.0,206.0,-69.068,College Graduate,0.25,en,0.022,0.892,0.085,0.8519,1.0,64.0
78,78,7zcbOibEPOuOH47YlKpTyn,,,,,,,,,,,,,,,,,,,,,,0.153,['Kern'],0.59,161019,0.6940000000000001,0,0.0487,7,0.5770000000000001,-7.229,0,Why don't you,0,2016-08-06,0.0294,101.062,0.555,2016,2016-01-01,Kern,Kern161019Why don't you0.1530.590.694000000000000100.048770.5770000000000001-7.22900.0294101.0620.555,0,word ice age twilight read damage expression admittance death word ice age twilight reading damage granite steel bookend state hell weakness fuckin shit expression admittance death,"({'num_sentences': 3, 'num_words': 153, 'num_syllables': 191}, {'readability': 49.458, 'grade': 'College Level'})",3.0,153.0,191.0,49.458,College Level,0.1390728476821192,en,0.259,0.632,0.109,-0.9852,-1.0,60.8484016149315
79,79,32lL0TDwFAVgIFZFa34Rus,,,,,,,,,,,,,,,,,,,,,,0.000227,['Kern'],0.387,182648,0.768,0,1.23e-06,5,0.569,-4.935,1,Lift me up,0,2016-08-06,0.0409,175.942,0.675,2016,2016-01-01,Kern,Kern182648Lift me up0.0002270.3870.76801.23e-0650.569-4.93510.0409175.9420.675,0,name power shame season life love roy jeremy camp tasha safe thank footprint bear hello andy need wav josh seller moflo music garden laura story john mark abba till face bridge presence miquea jericho taylor stand midway music life belong reconcile straight penn st christ catherine forgive brettan cox mighty fortress ginny lion king season josh jacob song iossa life cristabelle soulbox life stay em sajan pursue favor keith believe mark love live trust world karlo name jesus counsel funk lift wow kurtis clarity phish juicebanger shine charade ghost ship mighty god friend matt hand father love,"({'num_sentences': 2, 'num_words': 310, 'num_syllables': 362}, {'readability': -49.281, 'grade': 'College Graduate'})",2.0,310.0,362.0,-49.281000000000006,College Graduate,0.5401929260450161,en,0.047,0.7979999999999999,0.156,0.9896,1.0,60.8484016149315
80,80,2pRXlJxdpkzdAHzR4bicIg,,,,,,,,,,,,,,,,,,,,,,0.00198,"['Kirsty Hawkshaw', 'Tenishia']",0.5579999999999999,277756,0.921,0,0.0155,10,0.4970000000000001,-7.553,0,Reasons To Forgive - The Blizzard Remix,0,2007-12-17,0.0473,127.982,0.264,2007,2007-01-01,"Kirsty Hawkshaw', 'Tenishia","Kirsty Hawkshaw', 'Tenishia277756Reasons To Forgive - The Blizzard Remix0.001980.55799999999999990.92100.0155100.4970000000000001-7.55300.0473127.9820.264",0,somebody smile time matter time eye masquerade everything heart boundary spirit shine precipice presence affection share air despair somebody mind something time try focus remember thank reason reason precipice presence,"({'num_sentences': 4, 'num_words': 338, 'num_syllables': 433}, {'readability': 12.689, 'grade': 'College Graduate'})",4.0,338.0,433.0,12.689,College Graduate,0.3172043010752688,en,0.011,0.688,0.301,0.9944,1.0,43.0
81,81,3gRuxkYtrIgyFtQi0Hb7t0,,,,,,,,,,,,,,,,,,,,,,0.5429999999999999,['Hot Tuna'],0.642,638053,0.467,0,0.357,6,0.792,-15.812,0,99 Year Blues,0,2010-08-17,0.0524,103.692,0.4639999999999999,2010,2010-01-01,Hot Tuna,Hot Tuna63805399 Year Blues0.54299999999999990.6420.46700.3570000000000000460.792-15.81200.0524103.6920.464,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
82,82,4j67dDyLJkBZC8yISdnfJ9,,,,,,,,,,,,,,,,,,,,,,0.77,['Hot Tuna'],0.632,530973,0.276,0,0.722,6,0.728,-16.829,0,99 Year Blues,0,2010-10-05,0.034,101.402,0.5329999999999999,2010,2010-01-01,Hot Tuna,Hot Tuna53097399 Year Blues0.770.6320.27600.72260.728-16.82900.034101.4020.5329999999999999,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
83,83,4mbVNN673vEhf2ue1FZxIU,,,,,,,,,,,,,,,,,,,,,,0.8290000000000001,['Jorma Kaukonen'],0.478,290440,0.289,0,0.00488,9,0.4529999999999999,-20.106,1,Too Many Years,0,2010-12-21,0.0346,100.881,0.531,2010,2010-01-01,Jorma Kaukonen,Jorma Kaukonen290440Too Many Years0.82900000000000010.4780.28900.0048890.453-20.10610.0346100.8810.531,0,door danger year stranger way walk something year heart die way time change tree love street leave thing earth die look soul use year heart die way time life matter thing alienation year heart die way relix record inc,"({'num_sentences': 1, 'num_words': 196, 'num_syllables': 209}, {'readability': -82.316, 'grade': 'College Graduate'})",1.0,196.0,209.0,-82.316,College Graduate,0.3469387755102041,en,0.142,0.713,0.145,-0.3687,-1.0,41.0
84,84,3ZQrzT0s9CuVgC02mabKiJ,,,,,,,,,,,,,,,,,,,,,,0.921,['Hot Tuna'],0.568,663280,0.259,0,0.165,4,0.3779999999999999,-17.186,1,99 Year Blues,0,2010-08-10,0.0508,103.906,0.425,2010,2010-01-01,Hot Tuna,Hot Tuna66328099 Year Blues0.9210.5680.25900.16540.378-17.18610.0508103.9060.425,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
85,85,5gTRwyRAJKOslmAEOD4123,,,,,,,,,,,,,,,,,,,,,,0.469,['Hot Tuna'],0.723,536960,0.386,0,0.599,1,0.863,-17.477,0,99 Year Blues,0,2010-08-17,0.0399,100.112,0.647,2010,2010-01-01,Hot Tuna,Hot Tuna53696099 Year Blues0.4690.7230.38600.59910.863-17.47700.0399100.1120.647,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
86,86,4SRqhhg1AhFoeQiRVCUk7T,,,,,,,,,,,,,,,,,,,,,,0.401,['Hot Tuna'],0.6809999999999999,548080,0.409,0,0.593,4,0.12,-15.458,1,99 Year Blues,0,2011-01-25,0.0362,104.19,0.588,2011,2011-01-01,Hot Tuna,Hot Tuna54808099 Year Blues0.4010.68099999999999990.40900.59340.12-15.45810.0362104.190.588,0,pistol man round gon everybody ta man frame thing miss cause aim aim aim aim aim world drag friend gon connection dope,"({'num_sentences': 3, 'num_words': 118, 'num_syllables': 106}, {'readability': 90.915, 'grade': '5th Grade'})",3.0,118.0,106.0,90.915,5th Grade,0.2521008403361344,en,0.262,0.604,0.134,-0.9564,-1.0,40.0
87,87,2xBtkili3UOIAHx3qhCZXB,,,,,,,,,,,,,,,,,,,,,,0.0044,['Big Hot Sun'],0.465,265773,0.8140000000000001,0,1.69e-06,7,0.0867,-11.495,1,2000 Years,0,2020-03-01,0.0876,125.769,0.574,2020,2020-01-01,Big Hot Sun,Big Hot Sun2657732000 Years0.00440.4650.814000000000000101.69e-0670.0867-11.49510.0876125.7690.574,0,time sense piece stretch time head thing minute hour day hour coffee watch tv hitler age june snowden nsa scandal bit century attack war facebook smartphone live let century share conflict world war war half lifespan stuff birth internet begin information age person earth okawa birth europe day year history change lifestyle industrialisation rise idea communism farmer worker knowledge theory evolution world year century columbus america fall mark end age people middle war territory religion plague war year era look century history pyramid year peak roman empire year roman pyramid roman today history write year revolution place mankind rise existence city community dominance specie earth year neanderthal human europe fun fact time period spacecraft star homo sapien human year history ad year ancestor chimpanzee ancestor time year stone tool rage year age dinosaur explosion way rise mammal dinosaur earth time year rex year miley cyrus concert stegosaurus life planet year animal sea creature insect year mammal party life year animal year life microbe countless cell bacteria year life earth eye cell organism life form fish sloth answer time lot time year lot time year sun remnant explosion year earth year bombardment comet asteroid earth ocean moon spaceship universe system year universe year galaxy billion star bang truth colour past look future year sun life earth become death sun year end system okay system year star production day star universe universe hole hole stage something heat death nothing change universe feeling news time matter time count,"({'num_sentences': 70, 'num_words': 1262, 'num_syllables': 1410}, {'readability': 94.015, 'grade': '5th Grade'})",70.0,1262.0,1410.0,94.015,5th Grade,0.2556580050293378,en,0.059,0.86,0.081,0.9522,1.0,0.0
88,88,0QGdpV64NDLFLJ9cZ7T8kF,,,,,,,,,,,,,,,,,,,,,,0.996,['Lead Belly'],0.716,104147,0.381,0,0.266,5,0.118,-17.677,1,Skip to My Lou,0,1951-01-01,0.0971,122.73,0.975,1951,1951-01-01,Lead Belly,Lead Belly104147Skip to My Lou0.9960.7160.38100.26650.118-17.67710.0971122.730.975,0,partner skip lou partner skip lou partner skip skip lou darlin lou darlin hey hey skip lou hey hey skip lou hey hey skip skip lou darlin bluebird jaybird bluebird jaybird bluebird jaybird skip lou darlin wagon wagon wagon skip lou darlin yes skip fly sugar bowl fly fly sugar bowl fly fly sugar bowl fly skip lou darlin shoe shoe shoe skip lou darlin hey hey skip lou hey hey skip lou hey hey skip skip lou darlin cow cornfield cow cornfield cow cornfield skip lou darlin partner partner partner skip lou darlin hey hey skip lou hey hey skip lou hey hey skip skip lou darlin quicker quick quick lou darlin hey hey skip lou hey hey skip lou hey hey skip skip lou darlin,"({'num_sentences': 4, 'num_words': 443, 'num_syllables': 405}, {'readability': 17.081, 'grade': 'College Graduate'})",4.0,443.0,405.0,17.081,College Graduate,0.0022727272727272,en,0.038,0.929,0.034,0.3899,1.0,47.0
89,89,0UpQSUYQA04BNab2oJ23R5,,,,,,,,,,,,,,,,,,,,,,0.955,['Theodore Bikel'],0.456,124013,0.0408,0,0.0,5,0.102,-21.52,1,Edelweiss,0,1949,0.0337,109.524,0.282,1949,1949-01-01,Theodore Bikel,Theodore Bikel124013Edelweiss0.9550.4560.040800.050.102-21.5210.0337109.5240.282,0,edelweiss morning snow bloom bless homeland morning snow bloom bless homeland,"({'num_sentences': 1, 'num_words': 82, 'num_syllables': 112}, {'readability': 8.054, 'grade': 'College Graduate'})",1.0,82.0,112.0,8.054,College Graduate,0.0,en,0.0,0.72,0.28,0.9794,1.0,25.0
90,90,01zYdfThMn1Z1q6eOYkGBu,,,,,,,,,,,,,,,,,,,,,,0.579,['Elmore James'],0.82,160171,0.816,0,8.49e-05,4,0.0915,-0.462,1,Mean Mistreatin' Mama,0,1950,0.0603,120.208,0.809,1950,1950-01-01,Elmore James,Elmore James160171Mean Mistreatin' Mama0.5790.820.81608.49e-0540.0915-0.46210.0603120.2080.809,0,mistreatin mama time mistreatin mama time pay mind mistreatin mama mistreatin mama blame way baby door nerve baby door nerve woman love someone baby sleepin woman love someone mistreatin mama time mistreatin mama time yeah pay mind ah,"({'num_sentences': 1, 'num_words': 255, 'num_syllables': 264}, {'readability': -139.576, 'grade': 'College Graduate'})",1.0,255.0,264.0,-139.576,College Graduate,0.0470588235294117,en,0.011,0.775,0.214,0.9904,1.0,49.0
91,91,0deTMX9Cxi9atAvjAgpT2U,,,,,,,,,,,,,,,,,,,,,,0.868,['Lead Belly'],0.677,133094,0.43,0,0.00134,3,0.1009999999999999,-9.897,0,Whoa Back Buck,0,1949,0.2019999999999999,94.971,0.551,1949,1949-01-01,Lead Belly,Lead Belly133094Whoa Back Buck0.8680.6770.4300.0013430.101-9.89700.20294.9710.551,0,tom buck bill papa gon bull whoa buck gee lamb band whoa goddamn whoa buck gee lamb band whoa goddamn whoa buck gee lamb band whoa goddamn whoa goddam whoa goddamn band whoa goddamn tom buck bill papa gon bull whoa buck gee lamb band whoa goddamn woah ho whoa buck gee lamb band whoa goddamn whoa buck gee lamb band whoa goddamn whoa goddam whoa goddamn band whoa goddamn gal country store calico calico gal party ta woah ho whoa buck gee lamb band whoa goddamn whoa buck gee lamb band whoa goddamn whoa goddam whoa goddamn band whoa goddamn walkin road wind knockin sugar gourd sugar gourd gourd ground sugar gourd woah ho whoa buck gee lamb band whoa goddamn whoa buck gee lamb band whoa goddamn whoa goddam whoa goddamn band whoa goddamn gal party calico gal party dance set woah ho whoa buck gee lamb band whoa goddamn whoa buck gee lamb band whoa goddamn buck bill papa gon bull whoa buck gee lamb band whoa goddamn woah ho whoa buck gee lamb band whoa goddamn whoa buck gee lamb band whoa goddamn,"({'num_sentences': 47, 'num_words': 654, 'num_syllables': 489}, {'readability': 129.455, 'grade': '5th Grade'})",47.0,654.0,489.0,129.455,5th Grade,0.0490998363338788,en,0.143,0.841,0.016,-0.9954,-1.0,47.0
92,92,0hr9kRUi2X4MXc72A4VxG4,,,,,,,,,,,,,,,,,,,,,,0.0,['Sarah Vaughan'],0.0,5108,0.0,0,0.0,0,0.0,-60.0,0,Pause Track,0,1949,0.0,0.0,0.0,1949,1949-01-01,Sarah Vaughan,Sarah Vaughan5108Pause Track0.00.00.000.000.0-60.000.00.00.0,0,yo yo king welcome welcome welcome intro mind r9 wey nigga verse pause omo yoruba lo fun jay closet jump day gun cause thing back spray dude momma damn skin substance way katamari narley look dress harley queen son anomalie narcotic time fun word word smoke anybody cause block time el beat road hope solo solo shot shot dress doctor test pool floor shit sarah vaughan ray charle flow sail stutter lotta time em water trynna fela weed greed track book yoruba lo fun wan legover,"({'num_sentences': 11, 'num_words': 378, 'num_syllables': 433}, {'readability': 75.046, 'grade': '7th Grade'})",11.0,378.0,433.0,75.046,7th Grade,0.3956639566395664,en,0.105,0.769,0.125,0.8735,1.0,58.0
93,93,1NM4DiIKWDzFbfZqKhcSj6,,,,,,,,,,,,,,,,,,,,,,0.679,['The Revolution'],0.647,177813,0.716,0,0.898,11,0.631,-10.359000000000002,0,Temptation,0,2008-02-18,0.0593,149.52700000000004,0.85,2008,2008-01-01,The Revolution,The Revolution177813Temptation0.6790.6470.71600.898110.631-10.35900000000000200.0593149.527000000000040.85,0,name man nothing hip love sick lie star lip glass drunk chance laying bloke height light gin glaze eye home heart sleeve head stance thing someone worth house seat catch beam sink ship line girl saying girl fool way star sheet day dawn night sky thigh night thing someone worth house seat catch beam moment weakness yeah shit yes course drink dress sense horny half shit morning keep bragger right night rest life cos guy mic matter cos name drop knee wan scene standard hell bed apologise goodnight morning apologise goodnight thank,"({'num_sentences': 2, 'num_words': 475, 'num_syllables': 511}, {'readability': -125.239, 'grade': 'College Graduate'})",2.0,475.0,511.0,-125.239,College Graduate,0.3060796645702306,en,0.124,0.721,0.155,0.9111,1.0,51.0
